Ilce,Mahalle,Yil,Mevsim,Sicaklik,Nufus,Enlem,Boylam,SuTuketimi
Yüreğir,Kiremithane Mah.,2021,Yaz,36,8407,37.003452,35.372768,41071
Yüreğir,Kiremithane Mah.,2021,Sonbahar,13,8407,37.003452,35.372768,28978
Yüreğir,Kiremithane Mah.,2022,Kış,3,8407,37.003452,35.372768,24418
Yüreğir,Kiremithane Mah.,2022,İlkbahar,21,8407,37.003452,35.372768,34025
Yüreğir,Kiremithane Mah.,2022,Yaz,32,8407,37.003452,35.372768,39804
Yüreğir,Kiremithane Mah.,2022,Sonbahar,19,8407,37.003452,35.372768,30830
Yüreğir,Kiremithane Mah.,2023,Kış,7,8407,37.003452,35.372768,25677
Yüreğir,Kiremithane Mah.,2023,İlkbahar,23,8407,37.003452,35.372768,34792
Yüreğir,Kiremithane Mah.,2023,Yaz,30,8407,37.003452,35.372768,39374
Yüreğir,Kiremithane Mah.,2023,Sonbahar,14,8407,37.003452,35.372768,29476
Yüreğir,Yeşil Bağlar Mah.,2019,Kış,19,8084,36.97047,35.364033,28273
Yüreğir,Yeşil Bağlar Mah.,2019,İlkbahar,23,8084,36.97047,35.364033,33609
Yüreğir,Yeşil Bağlar Mah.,2019,Yaz,43,8084,36.97047,35.364033,41993
Yüreğir,Yeşil Bağlar Mah.,2019,Sonbahar,24,8084,36.97047,35.364033,31381
Yüreğir,Yeşil Bağlar Mah.,2020,Kış,3,8084,36.97047,35.364033,23632
Yüreğir,Yeşil Bağlar Mah.,2020,İlkbahar,28,8084,36.97047,35.364033,34966
Yüreğir,Yeşil Bağlar Mah.,2020,Yaz,39,8084,36.97047,35.364033,40691
Yüreğir,Yeşil Bağlar Mah.,2020,Sonbahar,21,8084,36.97047,35.364033,30490
Yüreğir,Yeşil Bağlar Mah.,2021,Kış,10,8084,36.97047,35.364033,25759
Yüreğir,Yeşil Bağlar Mah.,2021,İlkbahar,22,8084,36.97047,35.364033,33327
Yüreğir,Yeşil Bağlar Mah.,2021,Yaz,30,8084,36.97047,35.364033,38218
Yüreğir,Yeşil Bağlar Mah.,2021,Sonbahar,22,8084,36.97047,35.364033,30767
Yüreğir,Yeşil Bağlar Mah.,2022,Kış,18,8084,36.97047,35.364033,28004
Yüreğir,Yeşil Bağlar Mah.,2022,İlkbahar,23,8084,36.97047,35.364033,33618
Yüreğir,Yeşil Bağlar Mah.,2022,Yaz,34,8084,36.97047,35.364033,39296
Yüreğir,Yeşil Bağlar Mah.,2022,Sonbahar,23,8084,36.97047,35.364033,31245
Yüreğir,Yeşil Bağlar Mah.,2023,Kış,20,8084,36.97047,35.364033,28514
Yüreğir,Yeşil Bağlar Mah.,2023,İlkbahar,15,8084,36.97047,35.364033,31239
Yüreğir,Yeşil Bağlar Mah.,2023,Yaz,38,8084,36.97047,35.364033,40517
Yüreğir,Yeşil Bağlar Mah.,2023,Sonbahar,16,8084,36.97047,35.364033,29132
Yüreğir,Serinevler Mah.,2019,Kış,6,8006,37.007298,35.362007,24215
Yüreğir,Serinevler Mah.,2019,İlkbahar,16,8006,37.007298,35.362007,31212
Yüreğir,Serinevler Mah.,2019,Yaz,34,8006,37.007298,35.362007,38907
Yüreğir,Serinevler Mah.,2019,Sonbahar,24,8006,37.007298,35.362007,31170
Yüreğir,Serinevler Mah.,2020,Kış,10,8006,37.007298,35.362007,25557
Yüreğir,Serinevler Mah.,2020,İlkbahar,29,8006,37.007298,35.362007,34999
Yüreğir,Serinevler Mah.,2020,Yaz,42,8006,37.007298,35.362007,41361
Yüreğir,Serinevler Mah.,2020,Sonbahar,18,8006,37.007298,35.362007,29476
Yüreğir,Serinevler Mah.,2021,Kış,11,8006,37.007298,35.362007,25852
Yüreğir,Serinevler Mah.,2021,İlkbahar,28,8006,37.007298,35.362007,34937
Yüreğir,Serinevler Mah.,2021,Yaz,41,8006,37.007298,35.362007,41065
Yüreğir,Serinevler Mah.,2021,Sonbahar,11,8006,37.007298,35.362007,27330
Yüreğir,Serinevler Mah.,2022,Kış,11,8006,37.007298,35.362007,25576
Yüreğir,Serinevler Mah.,2022,İlkbahar,26,8006,37.007298,35.362007,34314
Yüreğir,Serinevler Mah.,2022,Yaz,42,8006,37.007298,35.362007,41428
Yüreğir,Serinevler Mah.,2022,Sonbahar,24,8006,37.007298,35.362007,31265
Yüreğir,Serinevler Mah.,2023,Kış,13,8006,37.007298,35.362007,26279
Yüreğir,Serinevler Mah.,2023,İlkbahar,25,8006,37.007298,35.362007,33978
Yüreğir,Serinevler Mah.,2023,Yaz,37,8006,37.007298,35.362007,39987
Yüreğir,Serinevler Mah.,2023,Sonbahar,12,8006,37.007298,35.362007,27677
Yüreğir,Bahçelievler Mah.,2019,Kış,13,7986,36.971302,35.355164,26405
Yüreğir,Bahçelievler Mah.,2019,İlkbahar,30,7986,36.971302,35.355164,35248
Yüreğir,Bahçelievler Mah.,2019,Yaz,41,7986,36.971302,35.355164,41038
Yüreğir,Bahçelievler Mah.,2019,Sonbahar,23,7986,36.971302,35.355164,30815
Yüreğir,Bahçelievler Mah.,2020,Kış,4,7986,36.971302,35.355164,23613
Yüreğir,Bahçelievler Mah.,2020,İlkbahar,29,7986,36.971302,35.355164,34920
Yüreğir,Bahçelievler Mah.,2020,Yaz,43,7986,36.971302,35.355164,41683
Yüreğir,Bahçelievler Mah.,2020,Sonbahar,12,7986,36.971302,35.355164,27658
Yüreğir,Bahçelievler Mah.,2021,Kış,3,7986,36.971302,35.355164,23132
Yüreğir,Bahçelievler Mah.,2021,İlkbahar,25,7986,36.971302,35.355164,33950
Yüreğir,Bahçelievler Mah.,2021,Yaz,34,7986,36.971302,35.355164,38953
Yüreğir,Bahçelievler Mah.,2021,Sonbahar,15,7986,36.971302,35.355164,28530
Yüreğir,Bahçelievler Mah.,2022,Kış,6,7986,36.971302,35.355164,24287
Yüreğir,Bahçelievler Mah.,2022,İlkbahar,28,7986,36.971302,35.355164,34795
Yüreğir,Bahçelievler Mah.,2022,Yaz,35,7986,36.971302,35.355164,39158
Yüreğir,Bahçelievler Mah.,2022,Sonbahar,19,7986,36.971302,35.355164,29568
Yüreğir,Bahçelievler Mah.,2023,Kış,8,7986,36.971302,35.355164,24686
Yüreğir,Bahçelievler Mah.,2023,İlkbahar,22,7986,36.971302,35.355164,33004
Yüreğir,Bahçelievler Mah.,2023,Yaz,37,7986,36.971302,35.355164,39843
Yüreğir,Bahçelievler Mah.,2023,Sonbahar,13,7986,36.971302,35.355164,27999
Yüreğir,Anadolu Mah.,2019,Kış,11,7772,36.979824,35.353615,24961
Yüreğir,Anadolu Mah.,2019,İlkbahar,26,7772,36.979824,35.353615,33448
Yüreğir,Anadolu Mah.,2019,Yaz,31,7772,36.979824,35.353615,37304
Yüreğir,Anadolu Mah.,2019,Sonbahar,19,7772,36.979824,35.353615,28999
Yüreğir,Anadolu Mah.,2020,Kış,19,7772,36.979824,35.353615,27373
Yüreğir,Anadolu Mah.,2020,İlkbahar,17,7772,36.979824,35.353615,30790
Yüreğir,Anadolu Mah.,2020,Yaz,33,7772,36.979824,35.353615,37889
Yüreğir,Anadolu Mah.,2020,Sonbahar,13,7772,36.979824,35.353615,27194
Yüreğir,Anadolu Mah.,2021,Kış,12,7772,36.979824,35.353615,25415
Yüreğir,Anadolu Mah.,2021,İlkbahar,27,7772,36.979824,35.353615,33874
Yüreğir,Anadolu Mah.,2021,Yaz,41,7772,36.979824,35.353615,40287
Yüreğir,Anadolu Mah.,2021,Sonbahar,20,7772,36.979824,35.353615,29381
Yüreğir,Anadolu Mah.,2022,Kış,2,7772,36.979824,35.353615,22249
Yüreğir,Anadolu Mah.,2022,İlkbahar,25,7772,36.979824,35.353615,33163
Yüreğir,Anadolu Mah.,2022,Yaz,39,7772,36.979824,35.353615,39552
Yüreğir,Anadolu Mah.,2022,Sonbahar,11,7772,36.979824,35.353615,26714
Yüreğir,Anadolu Mah.,2023,Kış,14,7772,36.979824,35.353615,26031
Yüreğir,Anadolu Mah.,2023,İlkbahar,17,7772,36.979824,35.353615,30757
Yüreğir,Anadolu Mah.,2023,Yaz,40,7772,36.979824,35.353615,40070
Yüreğir,Anadolu Mah.,2023,Sonbahar,12,7772,36.979824,35.353615,26811
Yüreğir,Koza Mah.,2019,Kış,10,7684,36.966389,35.372875,24411
Yüreğir,Koza Mah.,2019,İlkbahar,29,7684,36.966389,35.372875,34065
Yüreğir,Koza Mah.,2019,Yaz,34,7684,36.966389,35.372875,37884
Yüreğir,Koza Mah.,2019,Sonbahar,21,7684,36.966389,35.372875,29233
Yüreğir,Koza Mah.,2020,Kış,14,7684,36.966389,35.372875,25715
Yüreğir,Koza Mah.,2020,İlkbahar,17,7684,36.966389,35.372875,30386
Yüreğir,Koza Mah.,2020,Yaz,37,7684,36.966389,35.372875,38886
Yüreğir,Koza Mah.,2020,Sonbahar,22,7684,36.966389,35.372875,29653
Yüreğir,Koza Mah.,2021,Kış,16,7684,36.966389,35.372875,26375
Yüreğir,Koza Mah.,2021,İlkbahar,19,7684,36.966389,35.372875,30932
Yüreğir,Koza Mah.,2021,Yaz,37,7684,36.966389,35.372875,38751
Yüreğir,Koza Mah.,2021,Sonbahar,16,7684,36.966389,35.372875,27851
Yüreğir,Koza Mah.,2022,Kış,7,7684,36.966389,35.372875,23740
Yüreğir,Koza Mah.,2022,İlkbahar,19,7684,36.966389,35.372875,31108
Yüreğir,Koza Mah.,2022,Yaz,36,7684,36.966389,35.372875,38506
Yüreğir,Koza Mah.,2022,Sonbahar,20,7684,36.966389,35.372875,29142
Yüreğir,Koza Mah.,2023,Kış,6,7684,36.966389,35.372875,23233
Yüreğir,Koza Mah.,2023,İlkbahar,27,7684,36.966389,35.372875,33597
Yüreğir,Koza Mah.,2023,Yaz,38,7684,36.966389,35.372875,38969
Yüreğir,Koza Mah.,2023,Sonbahar,20,7684,36.966389,35.372875,29067
Yüreğir,Kazım Karabekir Mah.,2019,Kış,6,7101,37.009632,35.349369,21735
Yüreğir,Kazım Karabekir Mah.,2019,İlkbahar,25,7101,37.009632,35.349369,31067
Yüreğir,Kazım Karabekir Mah.,2019,Yaz,42,7101,37.009632,35.349369,38207
Yüreğir,Kazım Karabekir Mah.,2019,Sonbahar,20,7101,37.009632,35.349369,27373
Yüreğir,Kazım Karabekir Mah.,2020,Kış,15,7101,37.009632,35.349369,24386
Yüreğir,Kazım Karabekir Mah.,2020,İlkbahar,22,7101,37.009632,35.349369,29927
Yüreğir,Kazım Karabekir Mah.,2020,Yaz,38,7101,37.009632,35.349369,37102
Yüreğir,Kazım Karabekir Mah.,2020,Sonbahar,15,7101,37.009632,35.349369,25705
Yüreğir,Kazım Karabekir Mah.,2021,Kış,9,7101,37.009632,35.349369,22710
Yüreğir,Kazım Karabekir Mah.,2021,İlkbahar,18,7101,37.009632,35.349369,28708
Yüreğir,Kazım Karabekir Mah.,2021,Yaz,39,7101,37.009632,35.349369,37254
Yüreğir,Kazım Karabekir Mah.,2021,Sonbahar,16,7101,37.009632,35.349369,26208
Yüreğir,Kazım Karabekir Mah.,2022,Kış,0,7101,37.009632,35.349369,19975
Yüreğir,Kazım Karabekir Mah.,2022,İlkbahar,26,7101,37.009632,35.349369,31159
Yüreğir,Kazım Karabekir Mah.,2022,Yaz,38,7101,37.009632,35.349369,37083
Yüreğir,Kazım Karabekir Mah.,2022,Sonbahar,18,7101,37.009632,35.349369,26653
Yüreğir,Kazım Karabekir Mah.,2023,Kış,9,7101,37.009632,35.349369,22694
Yüreğir,Kazım Karabekir Mah.,2023,İlkbahar,21,7101,37.009632,35.349369,29861
Yüreğir,Kazım Karabekir Mah.,2023,Yaz,32,7101,37.009632,35.349369,35201
Yüreğir,Kazım Karabekir Mah.,2023,Sonbahar,22,7101,37.009632,35.349369,28045
Yüreğir,Cumhuriyet Mah.,2019,Kış,9,7039,36.982998,35.345078,22350
Yüreğir,Cumhuriyet Mah.,2019,İlkbahar,18,7039,36.982998,35.345078,28586
Yüreğir,Cumhuriyet Mah.,2019,Yaz,41,7039,36.982998,35.345078,37576
Yüreğir,Cumhuriyet Mah.,2019,Sonbahar,19,7039,36.982998,35.345078,26784
Yüreğir,Cumhuriyet Mah.,2020,Kış,3,7039,36.982998,35.345078,20552
Yüreğir,Cumhuriyet Mah.,2020,İlkbahar,16,7039,36.982998,35.345078,27897
Yüreğir,Cumhuriyet Mah.,2020,Yaz,32,7039,36.982998,35.345078,34846
Yüreğir,Cumhuriyet Mah.,2020,Sonbahar,21,7039,36.982998,35.345078,27557
Yüreğir,Cumhuriyet Mah.,2021,Kış,19,7039,36.982998,35.345078,25337
Yüreğir,Cumhuriyet Mah.,2021,İlkbahar,21,7039,36.982998,35.345078,29572
Yüreğir,Cumhuriyet Mah.,2021,Yaz,33,7039,36.982998,35.345078,35275
Yüreğir,Cumhuriyet Mah.,2021,Sonbahar,25,7039,36.982998,35.345078,28549
Yüreğir,Cumhuriyet Mah.,2022,Kış,16,7039,36.982998,35.345078,24623
Yüreğir,Cumhuriyet Mah.,2022,İlkbahar,20,7039,36.982998,35.345078,29293
Yüreğir,Cumhuriyet Mah.,2022,Yaz,32,7039,36.982998,35.345078,34990
Yüreğir,Cumhuriyet Mah.,2022,Sonbahar,14,7039,36.982998,35.345078,25221
Yüreğir,Cumhuriyet Mah.,2023,Kış,3,7039,36.982998,35.345078,20618
Yüreğir,Cumhuriyet Mah.,2023,İlkbahar,16,7039,36.982998,35.345078,27888
Yüreğir,Cumhuriyet Mah.,2023,Yaz,41,7039,36.982998,35.345078,37640
Yüreğir,Cumhuriyet Mah.,2023,Sonbahar,24,7039,36.982998,35.345078,28179
Yüreğir,Yunus Emre Mah.,2019,Kış,18,6401,36.977676,35.356606,23405
Yüreğir,Yunus Emre Mah.,2019,İlkbahar,19,6401,36.977676,35.356606,26710
Yüreğir,Yunus Emre Mah.,2019,Yaz,34,6401,36.977676,35.356606,33294
Yüreğir,Yunus Emre Mah.,2019,Sonbahar,20,6401,36.977676,35.356606,25079
Yüreğir,Yunus Emre Mah.,2020,Kış,11,6401,36.977676,35.356606,21216
Yüreğir,Yunus Emre Mah.,2020,İlkbahar,20,6401,36.977676,35.356606,27108
Yüreğir,Yunus Emre Mah.,2020,Yaz,32,6401,36.977676,35.356606,32538
Yüreğir,Yunus Emre Mah.,2020,Sonbahar,18,6401,36.977676,35.356606,24517
Yüreğir,Yunus Emre Mah.,2021,Kış,8,6401,36.977676,35.356606,20267
Yüreğir,Yunus Emre Mah.,2021,İlkbahar,28,6401,36.977676,35.356606,29467
Yüreğir,Yunus Emre Mah.,2021,Yaz,34,6401,36.977676,35.356606,33164
Yüreğir,Yunus Emre Mah.,2021,Sonbahar,14,6401,36.977676,35.356606,23414
Yüreğir,Yunus Emre Mah.,2022,Kış,12,6401,36.977676,35.356606,21576
Yüreğir,Yunus Emre Mah.,2022,İlkbahar,25,6401,36.977676,35.356606,28769
Yüreğir,Yunus Emre Mah.,2022,Yaz,35,6401,36.977676,35.356606,33546
Yüreğir,Yunus Emre Mah.,2022,Sonbahar,10,6401,36.977676,35.356606,22256
Yüreğir,Yunus Emre Mah.,2023,Kış,6,6401,36.977676,35.356606,19711
Yüreğir,Yunus Emre Mah.,2023,İlkbahar,24,6401,36.977676,35.356606,28445
Yüreğir,Yunus Emre Mah.,2023,Yaz,43,6401,36.977676,35.356606,35992
Yüreğir,Yunus Emre Mah.,2023,Sonbahar,25,6401,36.977676,35.356606,26678
Yüreğir,Haydaroğlu Mah.,2019,Kış,8,6257,36.96841,35.337997,19791
Yüreğir,Haydaroğlu Mah.,2019,İlkbahar,24,6257,36.96841,35.337997,27725
Yüreğir,Haydaroğlu Mah.,2019,Yaz,42,6257,36.96841,35.337997,35140
Yüreğir,Haydaroğlu Mah.,2019,Sonbahar,23,6257,36.96841,35.337997,25815
Yüreğir,Haydaroğlu Mah.,2020,Kış,13,6257,36.96841,35.337997,21569
Yüreğir,Haydaroğlu Mah.,2020,İlkbahar,16,6257,36.96841,35.337997,25409
Yüreğir,Haydaroğlu Mah.,2020,Yaz,32,6257,36.96841,35.337997,31996
Yüreğir,Haydaroğlu Mah.,2020,Sonbahar,14,6257,36.96841,35.337997,22924
Yüreğir,Haydaroğlu Mah.,2021,Kış,3,6257,36.96841,35.337997,18369
Yüreğir,Haydaroğlu Mah.,2021,İlkbahar,19,6257,36.96841,35.337997,26314
Yüreğir,Haydaroğlu Mah.,2021,Yaz,42,6257,36.96841,35.337997,35071
Yüreğir,Haydaroğlu Mah.,2021,Sonbahar,10,6257,36.96841,35.337997,21912
Yüreğir,Haydaroğlu Mah.,2022,Kış,17,6257,36.96841,35.337997,22702
Yüreğir,Haydaroğlu Mah.,2022,İlkbahar,25,6257,36.96841,35.337997,28009
Yüreğir,Haydaroğlu Mah.,2022,Yaz,39,6257,36.96841,35.337997,34362
Yüreğir,Haydaroğlu Mah.,2022,Sonbahar,19,6257,36.96841,35.337997,24458
Yüreğir,Haydaroğlu Mah.,2023,Kış,9,6257,36.96841,35.337997,20347
Yüreğir,Haydaroğlu Mah.,2023,İlkbahar,19,6257,36.96841,35.337997,26417
Yüreğir,Haydaroğlu Mah.,2023,Yaz,34,6257,36.96841,35.337997,32607
Yüreğir,Haydaroğlu Mah.,2023,Sonbahar,16,6257,36.96841,35.337997,23444
Yüreğir,Yamaçlı Mah.,2019,Kış,12,5983,36.976559,35.343792,20314
Yüreğir,Yamaçlı Mah.,2019,İlkbahar,27,5983,36.976559,35.343792,27914
Yüreğir,Yamaçlı Mah.,2019,Yaz,43,5983,36.976559,35.343792,34514
Yüreğir,Yamaçlı Mah.,2019,Sonbahar,18,5983,36.976559,35.343792,23205
Yüreğir,Yamaçlı Mah.,2020,Kış,11,5983,36.976559,35.343792,19908
Yüreğir,Yamaçlı Mah.,2020,İlkbahar,16,5983,36.976559,35.343792,24449
Yüreğir,Yamaçlı Mah.,2020,Yaz,41,5983,36.976559,35.343792,33979
Yüreğir,Yamaçlı Mah.,2020,Sonbahar,14,5983,36.976559,35.343792,22024
Yüreğir,Yamaçlı Mah.,2021,Kış,19,5983,36.976559,35.343792,22541
Yüreğir,Yamaçlı Mah.,2021,İlkbahar,28,5983,36.976559,35.343792,28020
Yüreğir,Yamaçlı Mah.,2021,Yaz,43,5983,36.976559,35.343792,34293
Yüreğir,Yamaçlı Mah.,2021,Sonbahar,13,5983,36.976559,35.343792,21849
Yüreğir,Yamaçlı Mah.,2022,Kış,6,5983,36.976559,35.343792,18419
Yüreğir,Yamaçlı Mah.,2022,İlkbahar,16,5983,36.976559,35.343792,24671
Yüreğir,Yamaçlı Mah.,2022,Yaz,35,5983,36.976559,35.343792,32042
Yüreğir,Yamaçlı Mah.,2022,Sonbahar,23,5983,36.976559,35.343792,24713
Yüreğir,Yamaçlı Mah.,2023,Kış,3,5983,36.976559,35.343792,17514
Yüreğir,Yamaçlı Mah.,2023,İlkbahar,21,5983,36.976559,35.343792,26146
Yüreğir,Yamaçlı Mah.,2023,Yaz,34,5983,36.976559,35.343792,31598
Yüreğir,Yamaçlı Mah.,2023,Sonbahar,14,5983,36.976559,35.343792,22237
Yüreğir,Başak Mah.,2019,Kış,11,5908,36.98325,35.363766,19790
Yüreğir,Başak Mah.,2019,İlkbahar,17,5908,36.98325,35.363766,24716
Yüreğir,Başak Mah.,2019,Yaz,31,5908,36.98325,35.363766,30454
Yüreğir,Başak Mah.,2019,Sonbahar,19,5908,36.98325,35.363766,23366
Yüreğir,Başak Mah.,2020,Kış,3,5908,36.98325,35.363766,17349
Yüreğir,Başak Mah.,2020,İlkbahar,16,5908,36.98325,35.363766,24152
Yüreğir,Başak Mah.,2020,Yaz,36,5908,36.98325,35.363766,32150
Yüreğir,Başak Mah.,2020,Sonbahar,16,5908,36.98325,35.363766,22388
Yüreğir,Başak Mah.,2021,Kış,8,5908,36.98325,35.363766,18994
Yüreğir,Başak Mah.,2021,İlkbahar,19,5908,36.98325,35.363766,25149
Yüreğir,Başak Mah.,2021,Yaz,33,5908,36.98325,35.363766,31117
Yüreğir,Başak Mah.,2021,Sonbahar,15,5908,36.98325,35.363766,22279
Yüreğir,Başak Mah.,2022,Kış,19,5908,36.98325,35.363766,22115
Yüreğir,Başak Mah.,2022,İlkbahar,20,5908,36.98325,35.363766,25376
Yüreğir,Başak Mah.,2022,Yaz,35,5908,36.98325,35.363766,31674
Yüreğir,Başak Mah.,2022,Sonbahar,24,5908,36.98325,35.363766,25028
Yüreğir,Başak Mah.,2023,Kış,12,5908,36.98325,35.363766,20209
Yüreğir,Başak Mah.,2023,İlkbahar,24,5908,36.98325,35.363766,26577
Yüreğir,Başak Mah.,2023,Yaz,36,5908,36.98325,35.363766,32024
Yüreğir,Başak Mah.,2023,Sonbahar,17,5908,36.98325,35.363766,22740
Yüreğir,Dervişler Mah.,2019,Kış,6,5880,36.997536,35.362396,18371
Yüreğir,Dervişler Mah.,2019,İlkbahar,26,5880,36.997536,35.362396,27209
Yüreğir,Dervişler Mah.,2019,Yaz,35,5880,36.997536,35.362396,31644
Yüreğir,Dervişler Mah.,2019,Sonbahar,16,5880,36.997536,35.362396,22313
Yüreğir,Dervişler Mah.,2020,Kış,7,5880,36.997536,35.362396,18504
Yüreğir,Dervişler Mah.,2020,İlkbahar,16,5880,36.997536,35.362396,24346
Yüreğir,Dervişler Mah.,2020,Yaz,32,5880,36.997536,35.362396,30788
Yüreğir,Dervişler Mah.,2020,Sonbahar,20,5880,36.997536,35.362396,23558
Yüreğir,Dervişler Mah.,2021,Kış,7,5880,36.997536,35.362396,18704
Yüreğir,Dervişler Mah.,2021,İlkbahar,19,5880,36.997536,35.362396,24962
Yüreğir,Dervişler Mah.,2021,Yaz,32,5880,36.997536,35.362396,30853
Yüreğir,Dervişler Mah.,2021,Sonbahar,25,5880,36.997536,35.362396,25068
Yüreğir,Dervişler Mah.,2022,Kış,13,5880,36.997536,35.362396,20287
Yüreğir,Dervişler Mah.,2022,İlkbahar,22,5880,36.997536,35.362396,25977
Yüreğir,Dervişler Mah.,2022,Yaz,37,5880,36.997536,35.362396,32329
Yüreğir,Dervişler Mah.,2022,Sonbahar,15,5880,36.997536,35.362396,22083
Yüreğir,Dervişler Mah.,2023,Kış,12,5880,36.997536,35.362396,20128
Yüreğir,Dervişler Mah.,2023,İlkbahar,30,5880,36.997536,35.362396,28307
Yüreğir,Dervişler Mah.,2023,Yaz,41,5880,36.997536,35.362396,33429
Yüreğir,Dervişler Mah.,2023,Sonbahar,21,5880,36.997536,35.362396,24045
Yüreğir,Akdeniz Mah.,2019,Kış,13,5475,36.966835,35.344162,19113
Yüreğir,Akdeniz Mah.,2019,İlkbahar,29,5475,36.966835,35.344162,26632
Yüreğir,Akdeniz Mah.,2019,Yaz,33,5475,36.966835,35.344162,29547
Yüreğir,Akdeniz Mah.,2019,Sonbahar,22,5475,36.966835,35.344162,23142
Yüreğir,Akdeniz Mah.,2020,Kış,10,5475,36.966835,35.344162,18315
Yüreğir,Akdeniz Mah.,2020,İlkbahar,16,5475,36.966835,35.344162,22940
Yüreğir,Akdeniz Mah.,2020,Yaz,34,5475,36.966835,35.344162,29843
Yüreğir,Akdeniz Mah.,2020,Sonbahar,20,5475,36.966835,35.344162,22278
Yüreğir,Akdeniz Mah.,2021,Kış,5,5475,36.966835,35.344162,16845
Yüreğir,Akdeniz Mah.,2021,İlkbahar,16,5475,36.966835,35.344162,22957
Yüreğir,Akdeniz Mah.,2021,Yaz,31,5475,36.966835,35.344162,29055
Yüreğir,Akdeniz Mah.,2021,Sonbahar,14,5475,36.966835,35.344162,20749
Yüreğir,Akdeniz Mah.,2022,Kış,1,5475,36.966835,35.344162,15716
Yüreğir,Akdeniz Mah.,2022,İlkbahar,25,5475,36.966835,35.344162,25701
Yüreğir,Akdeniz Mah.,2022,Yaz,45,5475,36.966835,35.344162,33200
Yüreğir,Akdeniz Mah.,2022,Sonbahar,14,5475,36.966835,35.344162,20563
Yüreğir,Akdeniz Mah.,2023,Kış,12,5475,36.966835,35.344162,18820
Yüreğir,Akdeniz Mah.,2023,İlkbahar,18,5475,36.966835,35.344162,23587
Yüreğir,Akdeniz Mah.,2023,Yaz,44,5475,36.966835,35.344162,32944
Yüreğir,Akdeniz Mah.,2023,Sonbahar,15,5475,36.966835,35.344162,21058
Yüreğir,Seyhan Mah.,2019,Kış,18,5322,36.979927,35.337147,20211
Yüreğir,Seyhan Mah.,2019,İlkbahar,22,5322,36.979927,35.337147,24142
Yüreğir,Seyhan Mah.,2019,Yaz,38,5322,36.979927,35.337147,30652
Yüreğir,Seyhan Mah.,2019,Sonbahar,17,5322,36.979927,35.337147,21075
Yüreğir,Seyhan Mah.,2020,Kış,2,5322,36.979927,35.337147,15442
Yüreğir,Seyhan Mah.,2020,İlkbahar,18,5322,36.979927,35.337147,22931
Yüreğir,Seyhan Mah.,2020,Yaz,37,5322,36.979927,35.337147,30277
Yüreğir,Seyhan Mah.,2020,Sonbahar,11,5322,36.979927,35.337147,19251
Yüreğir,Seyhan Mah.,2021,Kış,8,5322,36.979927,35.337147,17334
Yüreğir,Seyhan Mah.,2021,İlkbahar,16,5322,36.979927,35.337147,22245
Yüreğir,Seyhan Mah.,2021,Yaz,34,5322,36.979927,35.337147,29433
Yüreğir,Seyhan Mah.,2021,Sonbahar,22,5322,36.979927,35.337147,22584
Yüreğir,Seyhan Mah.,2022,Kış,2,5322,36.979927,35.337147,15609
Yüreğir,Seyhan Mah.,2022,İlkbahar,30,5322,36.979927,35.337147,26545
Yüreğir,Seyhan Mah.,2022,Yaz,32,5322,36.979927,35.337147,28611
Yüreğir,Seyhan Mah.,2022,Sonbahar,16,5322,36.979927,35.337147,20673
Yüreğir,Seyhan Mah.,2023,Kış,2,5322,36.979927,35.337147,15584
Yüreğir,Seyhan Mah.,2023,İlkbahar,23,5322,36.979927,35.337147,24389
Yüreğir,Seyhan Mah.,2023,Yaz,37,5322,36.979927,35.337147,30123
Yüreğir,Seyhan Mah.,2023,Sonbahar,14,5322,36.979927,35.337147,20139
Yüreğir,Doğankent Cumhuriyet Mah.,2019,Kış,14,5067,36.840919,35.368343,18474
Yüreğir,Doğankent Cumhuriyet Mah.,2019,İlkbahar,23,5067,36.840919,35.368343,23517
Yüreğir,Doğankent Cumhuriyet Mah.,2019,Yaz,40,5067,36.840919,35.368343,30160
Yüreğir,Doğankent Cumhuriyet Mah.,2019,Sonbahar,12,5067,36.840919,35.368343,18890
Yüreğir,Doğankent Cumhuriyet Mah.,2020,Kış,4,5067,36.840919,35.368343,15491
Yüreğir,Doğankent Cumhuriyet Mah.,2020,İlkbahar,17,5067,36.840919,35.368343,21731
Yüreğir,Doğankent Cumhuriyet Mah.,2020,Yaz,42,5067,36.840919,35.368343,30977
Yüreğir,Doğankent Cumhuriyet Mah.,2020,Sonbahar,18,5067,36.840919,35.368343,20551
Yüreğir,Doğankent Cumhuriyet Mah.,2021,Kış,16,5067,36.840919,35.368343,18947
Yüreğir,Doğankent Cumhuriyet Mah.,2021,İlkbahar,27,5067,36.840919,35.368343,24796
Yüreğir,Doğankent Cumhuriyet Mah.,2021,Yaz,41,5067,36.840919,35.368343,30555
Yüreğir,Doğankent Cumhuriyet Mah.,2021,Sonbahar,13,5067,36.840919,35.368343,19231
Yüreğir,Doğankent Cumhuriyet Mah.,2022,Kış,9,5067,36.840919,35.368343,16876
Yüreğir,Doğankent Cumhuriyet Mah.,2022,İlkbahar,26,5067,36.840919,35.368343,24518
Yüreğir,Doğankent Cumhuriyet Mah.,2022,Yaz,40,5067,36.840919,35.368343,30211
Yüreğir,Doğankent Cumhuriyet Mah.,2022,Sonbahar,22,5067,36.840919,35.368343,21899
Yüreğir,Doğankent Cumhuriyet Mah.,2023,Kış,13,5067,36.840919,35.368343,18217
